a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
4	8	SRR5423297	SRR5423301	12658597	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000004	0.000000	-15577314.657225	62	-15577320.804551	0.994170	5.077615e-01,1.625659e-01,1.911363e-02,1.605063e-01,9.484440e-02,1.570430e-02,1.961895e-02,1.588789e-02,3.997121e-03	0.408380	0.241091	0.031926	-18552858.852968	6
4	9	SRR5423297	SRR5423302	12656201	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000004	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000003	-0.000002	-15675977.451589	46	-15675982.308118	0.993982	5.086569e-01,1.587950e-01,2.200470e-02,1.618885e-01,9.232992e-02,1.682513e-02,2.002747e-02,1.522712e-02,4.245252e-03	0.455239	0.233884	0.015381	-18629980.716744	6
5	6	SRR5423298	SRR5423299	12653118	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000002	0.000002	0.000004	0.000002	0.000002	0.000000	0.000002	0.000002	0.000006	-0.000000	-15592994.699897	46	-15593004.881927	0.993740	5.077714e-01,1.622871e-01,1.984985e-02,1.599444e-01,9.401749e-02,1.567911e-02,2.019971e-02,1.607545e-02,4.175495e-03	0.425980	0.238602	0.025679	-18580292.910797	6
5	7	SRR5423298	SRR5423300	12662919	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000005	0.000000	-15614381.362969	62	-15614388.594550	0.994509	5.074424e-01,1.632168e-01,1.922979e-02,1.596586e-01,9.455429e-02,1.544426e-02,2.034143e-02,1.604801e-02,4.064519e-03	0.418503	0.240023	0.028358	-18586374.233891	6
5	8	SRR5423298	SRR5423301	12656683	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000003	0.000001	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000007	0.000001	-15594674.741887	46	-15594684.950928	0.994020	5.080600e-01,1.626943e-01,1.917460e-02,1.595454e-01,9.457326e-02,1.552765e-02,2.028959e-02,1.605453e-02,4.080663e-03	0.417287	0.240469	0.028814	-18564151.387676	6
5	9	SRR5423298	SRR5423302	12654548	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	0.000008	0.000004	0.000004	0.000004	0.000000	0.000004	0.000004	0.000006	-0.000002	-15693268.733906	62	-15693279.682496	0.993852	5.088009e-01,1.589999e-01,2.214656e-02,1.612600e-01,9.168345e-02,1.668357e-02,2.054276e-02,1.566094e-02,4.221974e-03	0.465616	0.231938	0.011763	-18642833.640525	6
6	7	SRR5423299	SRR5423300	12656871	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000004	0.000000	-15584942.443029	46	-15584948.016220	0.994034	5.069432e-01,1.618604e-01,1.906871e-02,1.608938e-01,9.599712e-02,1.553656e-02,1.960404e-02,1.594770e-02,4.148569e-03	0.402853	0.244323	0.034146	-18568632.379008	6
6	8	SRR5423299	SRR5423301	12650555	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000003	0.000002	0.000004	0.000002	0.000002	0.000000	0.000002	0.000002	0.000006	0.000000	-15564609.806333	38	-15564620.423041	0.993538	5.071046e-01,1.618181e-01,1.900558e-02,1.612674e-01,9.541892e-02,1.569420e-02,1.953940e-02,1.604740e-02,4.104360e-03	0.403955	0.242567	0.033590	-18549916.479530	6
6	9	SRR5423299	SRR5423302	12648728	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000007	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000007	-0.000002	-15664374.236190	54	-15664384.758302	0.993395	5.081232e-01,1.579338e-01,2.188789e-02,1.625587e-01,9.296003e-02,1.685247e-02,1.990210e-02,1.546553e-02,4.316281e-03	0.449548	0.235580	0.017411	-18627321.742493	6
7	8	SRR5423300	SRR5423301	12660151	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000004	0.000000	-15585834.536404	62	-15585840.838557	0.994292	5.070305e-01,1.614738e-01,1.897177e-02,1.619174e-01,9.605549e-02,1.581891e-02,1.893043e-02,1.578803e-02,4.013687e-03	0.394586	0.244478	0.037015	-18553424.610819	6
7	9	SRR5423300	SRR5423302	12657917	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000006	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000003	-0.000003	-15685021.992691	42	-15685026.687268	0.994117	5.072366e-01,1.582311e-01,2.202211e-02,1.638919e-01,9.301334e-02,1.686762e-02,1.945041e-02,1.511828e-02,4.168673e-03	0.445877	0.235131	0.018640	-18637690.796025	6
8	9	SRR5423301	SRR5423302	12652573	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000005	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.000004	-0.000001	-15666258.221352	54	-15666264.782228	0.993697	5.072268e-01,1.585827e-01,2.214617e-02,1.639058e-01,9.256796e-02,1.678743e-02,1.947854e-02,1.518901e-02,4.115569e-03	0.449667	0.233705	0.017269	-18622923.443685	6
