a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
3	6	s16	s5	13016269	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000001	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000004	0.000000	-16029427.032423	42	-16029433.069898	0.994425	4.982978e-01,1.717991e-01,1.888944e-02,1.589081e-01,9.966837e-02,1.519671e-02,1.849876e-02,1.503132e-02,3.710305e-03	0.375126	0.250220	0.044428	-19165457.179992	6
3	7	s16	s6	13015926	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000005	0.000000	-16064102.359552	42	-16064109.905889	0.994399	4.990205e-01,1.722141e-01,1.775685e-02,1.568283e-01,1.016692e-01,1.527563e-02,1.779124e-02,1.547066e-02,3.973532e-03	0.349645	0.257171	0.054291	-19142985.551305	6
3	8	s16	s8	13016426	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	-0.000000	-15942449.674462	54	-15942450.698406	0.994437	5.121773e-01,1.585307e-01,1.827699e-02,1.594862e-01,9.923983e-02,1.504760e-02,1.829453e-02,1.515528e-02,3.791689e-03	0.368517	0.257906	0.047735	-18935195.959189	6
3	9	s16	s9	13016315	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000000	-15934076.784956	54	-15934079.475358	0.994428	5.122330e-01,1.581292e-01,1.859011e-02,1.586131e-01,1.000140e-01,1.518271e-02,1.841606e-02,1.507171e-02,3.750146e-03	0.370010	0.260451	0.047533	-18949734.334800	6
4	5	s17	s4	13021356	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000000	-16228371.759774	54	-16228376.082542	0.994814	4.944827e-01,1.605479e-01,1.823817e-02,1.613900e-01,1.124823e-01,1.506055e-02,1.881174e-02,1.523419e-02,3.752444e-03	0.329384	0.288948	0.066498	-19299447.795063	6
4	6	s17	s5	13019727	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	0.000004	-0.000000	-16207156.713499	62	-16207162.471859	0.994689	4.945257e-01,1.596234e-01,1.911433e-02,1.619843e-01,1.119807e-01,1.496831e-02,1.905587e-02,1.502332e-02,3.724100e-03	0.340864	0.287300	0.061923	-19314800.535085	6
4	7	s17	s6	13019863	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.000002	0.000000	-16242279.190834	42	-16242284.610689	0.994699	4.940003e-01,1.610849e-01,1.820638e-02,1.607727e-01,1.130825e-01,1.505271e-02,1.872648e-02,1.530188e-02,3.772063e-03	0.326601	0.290592	0.067805	-19307112.924152	6
4	8	s17	s8	13019331	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000000	-16121502.170573	58	-16121506.348206	0.994659	4.958080e-01,1.592005e-01,1.836672e-02,1.754326e-01,9.844198e-02,1.496419e-02,1.875016e-02,1.523564e-02,3.800205e-03	0.377043	0.244911	0.043097	-19190244.837930	6
4	9	s17	s9	13019009	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000001	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000002	0.000000	-16113048.708692	66	-16113053.031244	0.994634	4.962023e-01,1.585118e-01,1.864630e-02,1.742536e-01,9.946333e-02,1.513221e-02,1.880930e-02,1.522931e-02,3.751849e-03	0.376577	0.248297	0.043683	-19202691.206960	6
5	6	s4	s5	13019185	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	-16151399.990086	58	-16151408.233320	0.994648	4.964081e-01,1.594964e-01,1.880352e-02,1.609988e-01,1.120192e-01,1.522593e-02,1.817238e-02,1.510045e-02,3.775192e-03	0.330085	0.288860	0.066220	-19265905.156925	6
5	7	s4	s6	13019104	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000000	-16186078.853096	58	-16186082.074761	0.994641	4.945424e-01,1.618887e-01,1.829865e-02,1.607130e-01,1.125365e-01,1.497755e-02,1.825206e-02,1.504639e-02,3.744721e-03	0.324790	0.289166	0.068262	-19272933.191343	6
5	8	s4	s8	13019192	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000003	-0.000000	-16066588.675011	38	-16066595.538527	0.994648	4.978489e-01,1.586641e-01,1.831463e-02,1.739559e-01,9.909448e-02,1.507254e-02,1.818173e-02,1.512649e-02,3.741249e-03	0.368299	0.248161	0.046527	-19145359.037175	6
5	9	s4	s9	13018604	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000006	-0.000000	-16056610.766443	54	-16056619.950839	0.994603	4.988937e-01,1.575794e-01,1.838416e-02,1.723021e-01,1.004720e-01,1.533833e-02,1.806921e-02,1.516609e-02,3.794875e-03	0.362821	0.253181	0.049107	-19148510.890153	6
6	7	s5	s6	13017682	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	-16165994.254017	66	-16165999.036298	0.994533	4.951356e-01,1.620837e-01,1.835960e-02,1.593535e-01,1.123430e-01,1.493025e-02,1.899471e-02,1.507741e-02,3.722126e-03	0.332502	0.288949	0.065323	-19283111.561948	6
6	8	s5	s8	13017557	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000000	-16045371.811008	62	-16045381.334661	0.994523	4.981405e-01,1.591489e-01,1.839067e-02,1.729225e-01,9.858260e-02,1.501450e-02,1.891798e-02,1.516221e-02,3.720113e-03	0.378451	0.246730	0.042840	-19157884.669639	6
6	9	s5	s9	13016710	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000002	0.000003	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000000	-16036835.925622	50	-16036845.793428	0.994459	4.985040e-01,1.585801e-01,1.861667e-02,1.719365e-01,9.941692e-02,1.514719e-02,1.884019e-02,1.520011e-02,3.758285e-03	0.376765	0.249590	0.043779	-19168761.826146	6
7	8	s6	s8	13017221	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000001	0.000002	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000007	-0.000000	-16080265.565011	47	-16080277.064674	0.994498	4.967799e-01,1.586401e-01,1.820489e-02,1.750206e-01,9.920961e-02,1.512706e-02,1.819385e-02,1.502359e-02,3.800473e-03	0.366887	0.247894	0.046977	-19157120.979616	6
7	9	s6	s9	13016975	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	-0.000002	-16071258.996952	42	-16071263.349031	0.994479	4.969925e-01,1.581156e-01,1.852682e-02,1.740850e-01,1.000361e-01,1.523575e-02,1.818962e-02,1.506060e-02,3.758073e-03	0.367032	0.250583	0.047289	-19170137.556854	6
8	9	s8	s9	13017767	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000000	-15949957.059549	70	-15949960.521828	0.994539	5.122985e-01,1.591299e-01,1.853243e-02,1.587528e-01,9.896838e-02,1.519903e-02,1.822833e-02,1.510656e-02,3.784052e-03	0.371439	0.257095	0.046595	-18940306.103813	6
